Date,CAC40.Close
6/15/2017,5216.879883
6/16/2017,5263.310059
6/19/2017,5310.720215
6/20/2017,5293.649902
6/21/2017,5274.259766
6/22/2017,5281.930176
6/23/2017,5266.120117
6/26/2017,5295.75
6/27/2017,5258.580078
6/28/2017,5252.899902
6/29/2017,5154.350098
6/30/2017,5120.680176
7/3/2017,5195.720215
7/4/2017,5174.899902
7/5/2017,5180.100098
7/6/2017,5152.399902
7/7/2017,5145.160156
7/10/2017,5165.640137
7/11/2017,5140.600098
7/12/2017,5222.129883
7/13/2017,5235.399902
7/14/2017,5235.310059
7/17/2017,5230.169922
7/18/2017,5173.27002
7/19/2017,5216.069824
7/20/2017,5199.220215
7/21/2017,5117.660156
7/24/2017,5127.700195
7/25/2017,5161.080078
7/26/2017,5190.169922
7/27/2017,5186.950195
7/28/2017,5131.390137
7/31/2017,5093.77002
8/1/2017,5127.029785
8/2/2017,5107.25
8/3/2017,5130.490234
8/4/2017,5203.439941
8/7/2017,5207.890137
8/8/2017,5218.890137
8/9/2017,5145.700195
8/10/2017,5115.22998
8/11/2017,5060.919922
8/14/2017,5121.669922
8/15/2017,5140.25
8/16/2017,5176.609863
8/17/2017,5146.850098
8/18/2017,5114.149902
8/21/2017,5087.589844
8/22/2017,5131.859863
8/23/2017,5115.390137
8/24/2017,5113.129883
8/25/2017,5104.330078
8/28/2017,5079.75
8/29/2017,5031.919922
8/30/2017,5056.339844
8/31/2017,5085.589844
9/1/2017,5123.259766
9/4/2017,5103.970215
9/5/2017,5086.560059
9/6/2017,5101.410156
9/7/2017,5114.620117
9/8/2017,5113.490234
9/11/2017,5176.709961
9/12/2017,5209.009766
9/13/2017,5217.589844
9/14/2017,5225.200195
9/15/2017,5213.910156
9/18/2017,5229.319824
9/19/2017,5237.439941
9/20/2017,5241.660156
9/21/2017,5267.290039
9/22/2017,5281.290039
9/25/2017,5267.129883
9/26/2017,5268.759766
9/27/2017,5281.959961
9/28/2017,5293.77002
9/29/2017,5329.810059
10/2/2017,5350.439941
10/3/2017,5367.410156
10/4/2017,5363.22998
10/5/2017,5379.209961
10/6/2017,5359.899902
10/9/2017,5365.830078
10/10/2017,5363.649902
10/11/2017,5362.410156
10/12/2017,5360.810059
10/13/2017,5351.740234
10/16/2017,5362.879883
10/17/2017,5361.370117
10/18/2017,5383.810059
10/19/2017,5368.290039
10/20/2017,5372.379883
10/23/2017,5386.810059
10/24/2017,5394.799805
10/25/2017,5374.890137
10/26/2017,5455.399902
10/27/2017,5494.129883
10/30/2017,5493.629883
10/31/2017,5503.290039
11/1/2017,5514.290039
11/2/2017,5510.5
11/3/2017,5517.970215
11/6/2017,5507.25
11/7/2017,5480.640137
11/8/2017,5471.430176
11/9/2017,5407.75
11/10/2017,5380.720215
11/13/2017,5341.629883
11/14/2017,5315.580078
11/15/2017,5301.25
11/16/2017,5336.390137
11/17/2017,5319.169922
11/20/2017,5340.450195
11/21/2017,5366.149902
11/22/2017,5352.759766
11/23/2017,5379.540039
11/24/2017,5390.459961
11/27/2017,5360.089844
11/28/2017,5390.47998
11/29/2017,5398.049805
11/30/2017,5372.790039
12/1/2017,5316.890137
12/4/2017,5389.290039
12/5/2017,5375.529785
12/6/2017,5374.350098
12/7/2017,5383.859863
12/8/2017,5399.089844
12/11/2017,5386.830078
12/12/2017,5427.189941
12/13/2017,5399.450195
12/14/2017,5357.140137
12/15/2017,5349.299805
12/18/2017,5420.580078
12/19/2017,5382.910156
12/20/2017,5352.77002
12/21/2017,5385.970215
12/22/2017,5364.720215
12/27/2017,5368.839844
12/28/2017,5339.419922
12/29/2017,5312.560059
1/2/2018,5288.600098
1/3/2018,5331.279785
1/4/2018,5413.689941
1/5/2018,5470.75
1/8/2018,5487.419922
1/9/2018,5523.939941
1/10/2018,5504.680176
1/11/2018,5488.549805
1/12/2018,5517.060059
1/15/2018,5509.689941
1/16/2018,5513.819824
1/17/2018,5493.990234
1/18/2018,5494.830078
1/19/2018,5526.509766
1/22/2018,5541.990234
1/23/2018,5535.259766
1/24/2018,5495.160156
1/25/2018,5481.209961
1/26/2018,5529.149902
1/29/2018,5521.589844
1/30/2018,5473.779785
1/31/2018,5481.930176
2/1/2018,5454.549805
2/2/2018,5364.97998
2/5/2018,5285.830078
2/6/2018,5161.810059
2/7/2018,5255.899902
2/8/2018,5151.680176
2/9/2018,5079.209961
2/12/2018,5140.060059
2/13/2018,5109.240234
2/14/2018,5165.259766
2/15/2018,5222.52002
2/16/2018,5281.580078
2/19/2018,5256.180176
2/20/2018,5289.859863
2/21/2018,5302.169922
2/22/2018,5309.22998
2/23/2018,5317.370117
2/26/2018,5344.259766
2/27/2018,5343.930176
2/28/2018,5320.490234
3/1/2018,5262.560059
3/2/2018,5136.580078
3/5/2018,5167.22998
3/6/2018,5170.22998
3/7/2018,5187.830078
3/8/2018,5254.100098
3/9/2018,5274.399902
3/12/2018,5276.709961
3/13/2018,5242.790039
3/14/2018,5233.359863
3/15/2018,5267.259766
3/16/2018,5282.75
3/19/2018,5222.839844
3/20/2018,5252.430176
3/21/2018,5239.740234
3/22/2018,5167.209961
3/23/2018,5095.220215
3/26/2018,5066.279785
3/27/2018,5115.740234
3/28/2018,5130.439941
3/29/2018,5167.299805
4/3/2018,5152.120117
4/4/2018,5141.799805
4/5/2018,5276.669922
4/6/2018,5258.240234
4/9/2018,5263.390137
4/10/2018,5307.560059
4/11/2018,5277.939941
4/12/2018,5309.220215
4/13/2018,5315.02002
4/16/2018,5312.959961
4/17/2018,5353.540039
4/18/2018,5380.169922
4/19/2018,5391.640137
4/20/2018,5412.830078
4/23/2018,5438.549805
4/24/2018,5444.160156
4/25/2018,5413.299805
4/26/2018,5453.580078
4/27/2018,5483.189941
4/30/2018,5520.5
5/2/2018,5529.220215
5/3/2018,5501.660156
5/4/2018,5516.049805
5/7/2018,5531.419922
5/8/2018,5521.930176
5/9/2018,5534.629883
5/10/2018,5545.950195
5/11/2018,5541.939941
5/14/2018,5540.680176
5/15/2018,5553.160156
5/16/2018,5567.540039
5/17/2018,5621.919922
5/18/2018,5614.509766
5/21/2018,5637.509766
5/22/2018,5640.100098
5/23/2018,5565.850098
5/24/2018,5548.450195
5/25/2018,5542.549805
5/28/2018,5508.930176
5/29/2018,5438.060059
5/30/2018,5427.350098
5/31/2018,5398.399902
6/1/2018,5465.529785
6/4/2018,5472.910156
6/5/2018,5460.950195
6/6/2018,5457.560059
6/7/2018,5448.359863
6/8/2018,5450.220215
6/11/2018,5473.910156
6/12/2018,5453.370117
6/13/2018,5452.72998
6/14/2018,5528.459961
6/15/2018,5501.879883
6/18/2018,5450.47998
6/19/2018,5390.629883
6/20/2018,5372.310059
6/21/2018,5316.009766
6/22/2018,5387.379883
6/25/2018,5283.859863
6/26/2018,5281.290039
6/27/2018,5327.200195
6/28/2018,5275.640137
6/29/2018,5323.529785
7/2/2018,5276.759766
7/3/2018,5316.77002
7/4/2018,5320.5
7/5/2018,5366.319824
7/6/2018,5375.77002
7/9/2018,5398.109863
7/10/2018,5434.359863
7/11/2018,5353.930176
7/12/2018,5405.899902
7/13/2018,5429.200195
7/16/2018,5409.430176
7/17/2018,5422.540039
7/18/2018,5447.439941
7/19/2018,5417.069824
7/20/2018,5398.319824
7/23/2018,5378.25
7/24/2018,5434.189941
7/25/2018,5426.410156
7/26/2018,5480.549805
7/27/2018,5511.759766
7/30/2018,5491.220215
7/31/2018,5511.299805
8/1/2018,5498.370117
8/2/2018,5460.97998
8/3/2018,5478.97998
8/6/2018,5477.180176
8/7/2018,5521.310059
8/8/2018,5501.899902
8/9/2018,5502.25
8/10/2018,5414.680176
8/13/2018,5412.319824
8/14/2018,5403.410156
8/15/2018,5305.220215
8/16/2018,5349.02002
8/17/2018,5344.930176
8/20/2018,5379.649902
8/21/2018,5408.600098
8/22/2018,5420.609863
8/23/2018,5419.330078
8/24/2018,5432.5
8/27/2018,5479.100098
8/28/2018,5484.990234
8/29/2018,5501.330078
8/30/2018,5478.060059
8/31/2018,5406.850098
9/3/2018,5413.799805
9/4/2018,5342.700195
9/5/2018,5260.220215
9/6/2018,5243.839844
9/7/2018,5252.220215
9/10/2018,5269.629883
9/11/2018,5283.790039
9/12/2018,5332.129883
9/13/2018,5328.120117
9/14/2018,5352.569824
9/17/2018,5348.870117
9/18/2018,5363.790039
9/19/2018,5393.740234
9/20/2018,5451.589844
9/21/2018,5494.169922
9/24/2018,5476.169922
9/25/2018,5479.100098
9/26/2018,5512.72998
9/27/2018,5540.410156
9/28/2018,5493.490234
10/1/2018,5506.819824
10/2/2018,5467.890137
10/3/2018,5491.399902
10/4/2018,5410.850098
10/5/2018,5359.359863
10/8/2018,5300.25
10/9/2018,5318.549805
10/10/2018,5206.220215
10/11/2018,5106.370117
10/12/2018,5095.97998
10/15/2018,5095.069824
10/16/2018,5173.049805
10/17/2018,5144.950195
10/18/2018,5116.790039
10/19/2018,5084.660156
10/22/2018,5053.310059
10/23/2018,4967.689941
10/24/2018,4953.089844
10/25/2018,5032.299805
10/26/2018,4967.370117
10/29/2018,4989.350098
10/30/2018,4978.529785
10/31/2018,5093.439941
11/1/2018,5085.779785
11/2/2018,5102.129883
11/5/2018,5101.390137
11/6/2018,5075.189941
11/7/2018,5137.939941
11/8/2018,5131.450195
11/9/2018,5106.75
11/12/2018,5059.089844
11/13/2018,5101.850098
11/14/2018,5068.850098
11/15/2018,5033.620117
11/16/2018,5025.200195
11/19/2018,4985.450195
11/20/2018,4924.890137
11/21/2018,4975.5
11/22/2018,4938.140137
11/23/2018,4946.950195
11/26/2018,4994.97998
11/27/2018,4983.149902
11/28/2018,4983.240234
11/29/2018,5006.25
11/30/2018,5003.919922
12/3/2018,5053.97998
12/4/2018,5012.660156
12/5/2018,4944.370117
12/6/2018,4780.459961
12/7/2018,4813.129883
12/10/2018,4742.379883
12/11/2018,4806.200195
12/12/2018,4909.450195
12/13/2018,4896.919922
12/14/2018,4853.700195
12/17/2018,4799.870117
12/18/2018,4754.080078
12/19/2018,4777.450195
12/20/2018,4692.459961
12/21/2018,4694.379883
12/24/2018,4626.390137
12/27/2018,4598.609863
12/28/2018,4678.740234
12/31/2018,4730.689941
