Date,GDAXI.Close
7/6/2017,12381.25
7/7/2017,12388.67969
7/10/2017,12445.91992
7/11/2017,12437.01953
7/12/2017,12626.58008
7/13/2017,12641.33008
7/14/2017,12631.71973
7/17/2017,12587.16016
7/18/2017,12430.38965
7/19/2017,12452.04981
7/20/2017,12447.25
7/21/2017,12240.05957
7/24/2017,12208.9502
7/25/2017,12264.30957
7/26/2017,12305.11035
7/27/2017,12212.04004
7/28/2017,12162.7002
7/31/2017,12118.25
8/1/2017,12251.29004
8/2/2017,12181.48047
8/3/2017,12154.71973
8/4/2017,12297.71973
8/7/2017,12257.16992
8/8/2017,12292.04981
8/9/2017,12154
8/10/2017,12014.29981
8/11/2017,12014.05957
8/14/2017,12165.12012
8/15/2017,12177.04004
8/16/2017,12263.86035
8/17/2017,12203.45996
8/18/2017,12165.19043
8/21/2017,12065.99023
8/22/2017,12229.33984
8/23/2017,12174.29981
8/24/2017,12180.83008
8/25/2017,12167.94043
8/28/2017,12123.46973
8/29/2017,11945.87988
8/30/2017,12002.46973
8/31/2017,12055.83984
9/1/2017,12142.63965
9/4/2017,12102.20996
9/5/2017,12123.70996
9/6/2017,12214.54004
9/7/2017,12296.62988
9/8/2017,12303.98047
9/11/2017,12475.24023
9/12/2017,12524.76953
9/13/2017,12553.57031
9/14/2017,12540.4502
9/15/2017,12518.80957
9/18/2017,12559.38965
9/19/2017,12561.79004
9/20/2017,12569.16992
9/21/2017,12600.03027
9/22/2017,12592.34961
9/25/2017,12594.80957
9/26/2017,12605.2002
9/27/2017,12657.41016
9/28/2017,12704.65039
9/29/2017,12828.86035
10/2/2017,12902.65039
10/3/2017,null
10/4/2017,12970.51953
10/5/2017,12968.04981
10/6/2017,12955.94043
10/9/2017,12976.40039
10/10/2017,12949.25
10/11/2017,12970.67969
10/12/2017,12982.88965
10/13/2017,12991.87012
10/16/2017,13003.7002
10/17/2017,12995.05957
10/18/2017,13043.03027
10/19/2017,12990.09961
10/20/2017,12991.28027
10/23/2017,13003.13965
10/24/2017,13013.19043
10/25/2017,12953.41016
10/26/2017,13133.28027
10/27/2017,13217.54004
10/30/2017,13229.57031
10/31/2017,null
11/1/2017,13465.50977
11/2/2017,13440.92969
11/3/2017,13478.86035
11/6/2017,13468.79004
11/7/2017,13379.26953
11/8/2017,13382.41992
11/9/2017,13182.55957
11/10/2017,13127.46973
11/13/2017,13074.41992
11/14/2017,13033.48047
11/15/2017,12976.37012
11/16/2017,13047.21973
11/17/2017,12993.73047
11/20/2017,13058.66016
11/21/2017,13167.54004
11/22/2017,13015.04004
11/23/2017,13008.54981
11/24/2017,13059.83984
11/27/2017,13000.2002
11/28/2017,13059.53027
11/29/2017,13061.87012
11/30/2017,13023.98047
12/1/2017,12861.49023
12/4/2017,13058.54981
12/5/2017,13048.54004
12/6/2017,12998.84961
12/7/2017,13045.15039
12/8/2017,13153.7002
12/11/2017,13123.65039
12/12/2017,13183.53027
12/13/2017,13125.63965
12/14/2017,13068.08008
12/15/2017,13103.55957
12/18/2017,13312.29981
12/19/2017,13215.79004
12/20/2017,13069.16992
12/21/2017,13109.74023
12/22/2017,13072.79004
12/27/2017,13070.01953
12/28/2017,12979.94043
12/29/2017,12917.63965
1/2/2018,12871.38965
1/3/2018,12978.20996
1/4/2018,13167.88965
1/5/2018,13319.63965
1/8/2018,13367.78027
1/9/2018,13385.58984
1/10/2018,13281.33984
1/11/2018,13202.90039
1/12/2018,13245.03027
1/15/2018,13200.50977
1/16/2018,13246.33008
1/17/2018,13183.95996
1/18/2018,13281.42969
1/19/2018,13434.4502
1/22/2018,13463.69043
1/23/2018,13559.59961
1/24/2018,13414.74023
1/25/2018,13298.36035
1/26/2018,13340.16992
1/29/2018,13324.48047
1/30/2018,13197.70996
1/31/2018,13189.48047
2/1/2018,13003.90039
2/2/2018,12785.16016
2/5/2018,12687.49023
2/6/2018,12392.66016
2/7/2018,12590.42969
2/8/2018,12260.29004
2/9/2018,12107.48047
2/12/2018,12282.76953
2/13/2018,12196.5
2/14/2018,12339.16016
2/15/2018,12346.16992
2/16/2018,12451.95996
2/19/2018,12385.59961
2/20/2018,12487.90039
2/21/2018,12470.49023
2/22/2018,12461.91016
2/23/2018,12483.79004
2/26/2018,12527.04004
2/27/2018,12490.73047
2/28/2018,12435.84961
3/1/2018,12190.94043
3/2/2018,11913.70996
3/5/2018,12090.87012
3/6/2018,12113.87012
3/7/2018,12245.36035
3/8/2018,12355.57031
3/9/2018,12346.67969
3/12/2018,12418.38965
3/13/2018,12221.03027
3/14/2018,12237.74023
3/15/2018,12345.55957
3/16/2018,12389.58008
3/19/2018,12217.01953
3/20/2018,12307.33008
3/21/2018,12309.15039
3/22/2018,12100.08008
3/23/2018,11886.30957
3/26/2018,11787.25977
3/27/2018,11970.83008
3/28/2018,11940.70996
3/29/2018,12096.73047
4/3/2018,12002.4502
4/4/2018,11957.90039
4/5/2018,12305.19043
4/6/2018,12241.26953
4/9/2018,12261.75
4/10/2018,12397.32031
4/11/2018,12293.96973
4/12/2018,12415.00977
4/13/2018,12442.40039
4/16/2018,12391.41016
4/17/2018,12585.57031
4/18/2018,12590.83008
4/19/2018,12567.41992
4/20/2018,12540.5
4/23/2018,12572.38965
4/24/2018,12550.82031
4/25/2018,12422.29981
4/26/2018,12500.46973
4/27/2018,12580.87012
4/30/2018,12612.11035
5/2/2018,12802.25
5/3/2018,12690.15039
5/4/2018,12819.59961
5/7/2018,12948.13965
5/8/2018,12912.20996
5/9/2018,12943.05957
5/10/2018,13022.87012
5/11/2018,13001.24023
5/14/2018,12977.70996
5/15/2018,12970.04004
5/16/2018,12996.33008
5/17/2018,13114.61035
5/18/2018,13077.71973
5/21/2018,null
5/22/2018,13169.91992
5/23/2018,12976.83984
5/24/2018,12855.08984
5/25/2018,12938.00977
5/28/2018,12863.45996
5/29/2018,12666.50977
5/30/2018,12783.75977
5/31/2018,12604.88965
6/1/2018,12724.26953
6/4/2018,12770.75
6/5/2018,12787.12988
6/6/2018,12830.07031
6/7/2018,12811.04981
6/8/2018,12766.54981
6/11/2018,12842.91016
6/12/2018,12842.29981
6/13/2018,12890.58008
6/14/2018,13107.09961
6/15/2018,13010.54981
6/18/2018,12834.11035
6/19/2018,12677.96973
6/20/2018,12695.16016
6/21/2018,12511.91016
6/22/2018,12579.71973
6/25/2018,12270.33008
6/26/2018,12234.33984
6/27/2018,12348.61035
6/28/2018,12177.23047
6/29/2018,12306
7/2/2018,12238.16992
7/3/2018,12349.13965
7/4/2018,12317.61035
7/5/2018,12464.29004
7/6/2018,12496.16992
7/9/2018,12543.88965
7/10/2018,12609.84961
7/11/2018,12417.12988
7/12/2018,12492.96973
7/13/2018,12540.73047
7/16/2018,12561.01953
7/17/2018,12661.54004
7/18/2018,12765.94043
7/19/2018,12686.29004
7/20/2018,12561.41992
7/23/2018,12548.57031
7/24/2018,12689.38965
7/25/2018,12579.33008
7/26/2018,12809.23047
7/27/2018,12860.40039
7/30/2018,12798.2002
7/31/2018,12805.5
8/1/2018,12737.04981
8/2/2018,12546.33008
8/3/2018,12615.75977
8/6/2018,12598.20996
8/7/2018,12648.19043
8/8/2018,12633.54004
8/9/2018,12676.11035
8/10/2018,12424.34961
8/13/2018,12358.74023
8/14/2018,12358.87012
8/15/2018,12163.00977
8/16/2018,12237.16992
8/17/2018,12210.54981
8/20/2018,12331.29981
8/21/2018,12384.49023
8/22/2018,12385.7002
8/23/2018,12365.58008
8/24/2018,12394.51953
8/27/2018,12538.30957
8/28/2018,12527.41992
8/29/2018,12561.67969
8/30/2018,12494.24023
8/31/2018,12364.05957
9/3/2018,12346.41016
9/4/2018,12210.20996
9/5/2018,12040.45996
9/6/2018,11955.25
9/7/2018,11959.62988
9/10/2018,11986.33984
9/11/2018,11970.26953
9/12/2018,12032.29981
9/13/2018,12055.54981
9/14/2018,12124.33008
9/17/2018,12096.41016
9/18/2018,12157.66992
9/19/2018,12219.01953
9/20/2018,12326.48047
9/21/2018,12430.87988
9/24/2018,12350.82031
9/25/2018,12374.66016
9/26/2018,12385.88965
9/27/2018,12435.58984
9/28/2018,12246.73047
10/1/2018,12339.03027
10/2/2018,12287.58008
10/4/2018,12244.13965
10/5/2018,12111.90039
10/8/2018,11947.16016
10/9/2018,11977.21973
10/10/2018,11712.5
10/11/2018,11539.34961
10/12/2018,11523.80957
10/15/2018,11614.16016
10/16/2018,11776.54981
10/17/2018,11715.03027
10/18/2018,11589.20996
10/19/2018,11553.83008
10/22/2018,11524.33984
10/23/2018,11274.28027
10/24/2018,11191.62988
10/25/2018,11307.12012
10/26/2018,11200.62012
10/29/2018,11335.48047
10/30/2018,11287.38965
10/31/2018,11447.50977
11/1/2018,11468.54004
11/2/2018,11518.99023
11/5/2018,11494.95996
11/6/2018,11484.33984
11/7/2018,11579.09961
11/8/2018,11527.32031
11/9/2018,11529.16016
11/12/2018,11325.44043
11/13/2018,11472.21973
11/14/2018,11412.53027
11/15/2018,11353.66992
11/16/2018,11341
11/19/2018,11244.54004
11/20/2018,11066.41016
11/21/2018,11244.16992
11/22/2018,11138.49023
11/23/2018,11192.69043
11/26/2018,11354.71973
11/27/2018,11309.11035
11/28/2018,11298.87988
11/29/2018,11298.23047
11/30/2018,11257.24023
12/3/2018,11465.45996
12/4/2018,11335.32031
12/5/2018,11200.24023
12/6/2018,10810.98047
12/7/2018,10788.08984
12/10/2018,10622.07031
12/11/2018,10780.50977
12/12/2018,10929.42969
12/13/2018,10924.7002
12/14/2018,10865.76953
12/17/2018,10772.2002
12/18/2018,10740.88965
12/19/2018,10766.20996
12/20/2018,10611.09961
12/21/2018,10633.82031
12/27/2018,10381.50977
12/28/2018,10558.95996
