Date,HSI.Close
9/29/2017,27554.30078
10/3/2017,28173.21094
10/4/2017,28379.17969
10/6/2017,28458.03906
10/9/2017,28326.58984
10/10/2017,28490.83008
10/11/2017,28389.57031
10/12/2017,28459.0293
10/13/2017,28476.42969
10/16/2017,28692.80078
10/17/2017,28697.49023
10/18/2017,28711.75977
10/19/2017,28159.08984
10/20/2017,28487.24023
10/23/2017,28305.88086
10/24/2017,28154.9707
10/25/2017,28302.89063
10/26/2017,28202.38086
10/27/2017,28438.84961
10/30/2017,28336.18945
10/31/2017,28245.53906
11/1/2017,28594.06055
11/2/2017,28518.64063
11/3/2017,28603.60938
11/6/2017,28596.80078
11/7/2017,28994.33984
11/8/2017,28907.59961
11/9/2017,29136.57031
11/10/2017,29120.91992
11/13/2017,29182.17969
11/14/2017,29152.11914
11/15/2017,28851.68945
11/16/2017,29018.75977
11/17/2017,29199.03906
11/20/2017,29260.31055
11/21/2017,29818.07031
11/22/2017,30003.49023
11/23/2017,29707.93945
11/24/2017,29866.32031
11/27/2017,29686.18945
11/28/2017,29680.84961
11/29/2017,29623.83008
11/30/2017,29177.34961
12/1/2017,29074.24023
12/4/2017,29138.2793
12/5/2017,28842.80078
12/6/2017,28224.80078
12/7/2017,28303.18945
12/8/2017,28639.84961
12/11/2017,28965.28906
12/12/2017,28793.88086
12/13/2017,29222.09961
12/14/2017,29166.38086
12/15/2017,28848.10938
12/18/2017,29050.41016
12/19/2017,29253.66016
12/20/2017,29234.08984
12/21/2017,29367.06055
12/22/2017,29578.00977
12/27/2017,29597.66016
12/28/2017,29863.71094
12/29/2017,29919.15039
1/2/2018,30515.31055
1/3/2018,30560.94922
1/4/2018,30736.48047
1/5/2018,30814.64063
1/8/2018,30899.5293
1/9/2018,31011.41016
1/10/2018,31073.7207
1/11/2018,31120.39063
1/12/2018,31412.53906
1/15/2018,31338.86914
1/16/2018,31904.75
1/17/2018,31983.41016
1/18/2018,32121.93945
1/19/2018,32254.89063
1/22/2018,32393.41016
1/23/2018,32930.69922
1/24/2018,32958.69141
1/25/2018,32654.44922
1/26/2018,33154.12109
1/29/2018,32966.89063
1/30/2018,32607.28906
1/31/2018,32887.26953
2/1/2018,32642.08984
2/2/2018,32601.7793
2/5/2018,32245.2207
2/6/2018,30595.41992
2/7/2018,30323.19922
2/8/2018,30451.26953
2/9/2018,29507.41992
2/12/2018,29459.63086
2/13/2018,29839.5293
2/14/2018,30515.59961
2/15/2018,31115.42969
2/20/2018,30873.63086
2/21/2018,31431.89063
2/22/2018,30965.67969
2/23/2018,31267.16992
2/26/2018,31498.59961
2/27/2018,31268.66016
2/28/2018,30844.7207
3/1/2018,31044.25
3/2/2018,30583.44922
3/5/2018,29886.39063
3/6/2018,30510.73047
3/7/2018,30196.91992
3/8/2018,30654.51953
3/9/2018,30996.21094
3/12/2018,31594.33008
3/13/2018,31601.44922
3/14/2018,31435.00977
3/15/2018,31541.09961
3/16/2018,31501.9707
3/19/2018,31513.75977
3/20/2018,31549.92969
3/21/2018,31414.51953
3/22/2018,31071.05078
3/23/2018,30309.28906
3/26/2018,30548.76953
3/27/2018,30790.83008
3/28/2018,30022.5293
3/29/2018,30093.38086
4/3/2018,30180.09961
4/4/2018,29518.68945
4/6/2018,29844.93945
4/9/2018,30229.58008
4/10/2018,30728.74023
4/11/2018,30897.71094
4/12/2018,30831.2793
4/13/2018,30808.38086
4/16/2018,30315.58984
4/17/2018,30062.75
4/18/2018,30284.25
4/19/2018,30708.43945
4/20/2018,30418.33008
4/23/2018,30254.40039
4/24/2018,30636.24023
4/25/2018,30328.15039
4/26/2018,30007.67969
4/27/2018,30280.66992
4/30/2018,30808.44922
5/2/2018,30723.88086
5/3/2018,30313.36914
5/4/2018,29926.5
5/7/2018,29994.25977
5/8/2018,30402.81055
5/9/2018,30536.14063
5/10/2018,30809.2207
5/11/2018,31122.06055
5/14/2018,31541.08008
5/15/2018,31152.0293
5/16/2018,31110.19922
5/17/2018,30942.15039
5/18/2018,31047.91016
5/21/2018,31234.34961
5/23/2018,30665.64063
5/24/2018,30760.41016
5/25/2018,30588.03906
5/28/2018,30792.25977
5/29/2018,30484.58008
5/30/2018,30056.78906
5/31/2018,30468.56055
6/1/2018,30492.91016
6/4/2018,30997.98047
6/5/2018,31093.44922
6/6/2018,31259.09961
6/7/2018,31512.63086
6/8/2018,30958.21094
6/11/2018,31063.69922
6/12/2018,31103.06055
6/13/2018,30725.15039
6/14/2018,30440.16992
6/15/2018,30309.49023
6/19/2018,29468.15039
6/20/2018,29696.16992
6/21/2018,29296.05078
6/22/2018,29338.69922
6/25/2018,28961.39063
6/26/2018,28881.40039
6/27/2018,28356.25977
6/28/2018,28497.32031
6/29/2018,28955.10938
7/3/2018,28545.57031
7/4/2018,28241.66992
7/5/2018,28182.08984
7/6/2018,28315.61914
7/9/2018,28688.5
7/10/2018,28682.25
7/11/2018,28311.68945
7/12/2018,28480.83008
7/13/2018,28525.43945
7/16/2018,28539.66016
7/17/2018,28181.67969
7/18/2018,28117.41992
7/19/2018,28010.85938
7/20/2018,28224.48047
7/23/2018,28256.11914
7/24/2018,28662.57031
7/25/2018,28920.90039
7/26/2018,28781.14063
7/27/2018,28804.2793
7/30/2018,28733.13086
7/31/2018,28583.00977
8/1/2018,28340.74023
8/2/2018,27714.56055
8/3/2018,27676.32031
8/6/2018,27819.56055
8/7/2018,28248.88086
8/8/2018,28359.14063
8/9/2018,28607.30078
8/10/2018,28366.61914
8/13/2018,27936.57031
8/14/2018,27752.92969
8/15/2018,27323.58984
8/16/2018,27100.06055
8/17/2018,27213.41016
8/20/2018,27598.01953
8/21/2018,27752.78906
8/22/2018,27927.58008
8/23/2018,27790.46094
8/24/2018,27671.86914
8/27/2018,28271.26953
8/28/2018,28351.61914
8/29/2018,28416.43945
8/30/2018,28164.05078
8/31/2018,27888.55078
9/3/2018,27712.53906
9/4/2018,27973.33984
9/5/2018,27243.84961
9/6/2018,26974.82031
9/7/2018,26973.4707
9/10/2018,26613.41992
9/11/2018,26422.55078
9/12/2018,26345.03906
9/13/2018,27014.49023
9/14/2018,27286.41016
9/17/2018,26932.84961
9/18/2018,27084.66016
9/19/2018,27407.36914
9/20/2018,27477.66992
9/21/2018,27953.58008
9/24/2018,27499.39063
9/26/2018,27816.86914
9/27/2018,27715.66992
9/28/2018,27788.51953
10/2/2018,27126.38086
10/3/2018,27091.25977
10/4/2018,26623.86914
10/5/2018,26572.57031
10/8/2018,26202.57031
10/9/2018,26172.91016
10/10/2018,26193.07031
10/11/2018,25266.36914
10/12/2018,25801.49023
10/15/2018,25445.06055
10/16/2018,25462.25977
10/18/2018,25454.55078
10/19/2018,25561.40039
10/22/2018,26153.15039
10/23/2018,25346.55078
10/24/2018,25249.7793
10/25/2018,24994.46094
10/26/2018,24717.63086
10/29/2018,24812.03906
10/30/2018,24585.5293
10/31/2018,24979.68945
11/1/2018,25416
11/2/2018,26486.34961
11/5/2018,25934.39063
11/6/2018,26120.96094
11/7/2018,26147.68945
11/8/2018,26227.7207
11/9/2018,25601.91992
11/12/2018,25633.17969
11/13/2018,25792.86914
11/14/2018,25654.42969
11/15/2018,26103.33984
11/16/2018,26183.5293
11/19/2018,26372
11/20/2018,25840.33984
11/21/2018,25971.4707
11/22/2018,26019.41016
11/23/2018,25927.67969
11/26/2018,26376.17969
11/27/2018,26331.96094
11/28/2018,26682.56055
11/29/2018,26451.0293
11/30/2018,26506.75
12/3/2018,27182.03906
12/4/2018,27260.43945
12/5/2018,26819.67969
12/6/2018,26156.38086
12/7/2018,26063.75977
12/10/2018,25752.38086
12/11/2018,25771.66992
12/12/2018,26186.71094
12/13/2018,26524.34961
12/14/2018,26094.78906
12/17/2018,26087.98047
12/18/2018,25814.25
12/19/2018,25865.39063
12/20/2018,25623.5293
12/21/2018,25753.41992
12/24/2018,25651.38086
12/27/2018,25478.88086
12/28/2018,25504.19922
12/31/2018,25845.69922
